IV1680-282-57,"","Plewland",""Yorkshire East Riding"","Osgoldcross","[53.75, 0.16]","[53.6808, 0.0441451]","POINT(0.0441451 53.6808)"
IV1680-282-58,"","Plimyard","Cheshire","Wirrall","[53.41, -2.78]","[53.3072, -2.95132]","POINT(-2.95132 53.3072)"
IV1680-282-59,"settlement-gentlemen-3+","Plint","Cornwall",""West Ward"","[50.46, -4.76]","[50.3658, -4.49626]","POINT(-4.49626 50.3658)"
IV1680-282-60,"seat-baronet",""Plint Hall"","Cornwall",""West Ward"","[50.46, -4.76]","[50.3658, -4.49626]","POINT(-4.49626 50.3658)"
IV1680-283-01,"settlement-gentlemen-1","Ployden","Shropshire","Pimhill","[52.5, -2.9]","[52.485, -2.93359]","POINT(-2.93359 52.485)"
IV1680-283-02,"","Pluckar","Lincolnshire","Hill","[52.7, -0.05]","[52.6736, -0.181739]","POINT(-0.181739 52.6736)"
IV1680-283-03,"settlement-baronet|settlement-gentlemen-2","Pluckley","Kent",""Scray Lath"","[51.16, 0.71]","[51.178, 0.761399]","POINT(0.761399 51.178)"
IV1680-283-04,"","Plumland","Cumberland",""Allerdale Ward"","[54.85, -2.96]","[54.7237, -3.12036]","POINT(-3.12036 54.7237)"
IV1680-283-05,"seat-gentleman",""Plumland Hall"","Cumberland",""Allerdale Ward"","[54.85, -2.96]","[54.7237, -3.12036]","POINT(-3.12036 54.7237)"
IV1680-283-06,"","Plumley","Cheshire","Bucklow","[53.45, -2.21]","[53.364, -2.38436]","POINT(-2.38436 53.364)"
IV1680-283-07,"parish",""Plumsted magna"","Norfolk","Blofield","[52.76, 1.36]","[52.6312, 1.35578]","POINT(1.35578 52.6312)"
IV1680-283-08,"settlement-gentlemen-1",""Plumsted parva"","Norfolk","Blofield","[52.78, 1.36]","[52.6594, 1.37383]","POINT(1.37383 52.6594)"
IV1680-283-09,"","Plumpton","Lancashire","Bassetlaw","[53.88, -2.71]","[53.7895, -2.92221]","POINT(-2.92221 53.7895)"
IV1680-283-10,"","Plumpton","Lancashire",""Lonsdale Ward"","[54.33, -2.8]","[54.1682, -3.01902]","POINT(-3.01902 54.1682)"
IV1680-283-11,"settlement-gentlemen-1","Plumpton","Sussex",""Lewes Rape"","[50.95, -0.06]","[50.9063, -0.0715792]","POINT(-0.0715792 50.9063)"
IV1680-283-12,"settlement-gentlemen-1","Plumpton",""Yorkshire West Riding"","Claro","[54.01, -1.18]","[53.9952, -1.44862]","POINT(-1.44862 53.9952)"
IV1680-283-13,"",""Plumpton head"","Cumberland",""Leath Ward"","[54.91, -2.3]","[54.8217, -2.709]","POINT(-2.709 54.8217)"
IV1680-283-14,"settlement-gentlemen-1",""Plumpton street"","Cumberland",""Leath Ward"","[54.93, -2.31]","[54.8259, -2.71621]","POINT(-2.71621 54.8259)"
IV1680-283-15,"seat-gentleman",""Plumpton Tower"",""Yorkshire West Riding"","Claro","[54.01, -1.18]","[53.9952, -1.44862]","POINT(-1.44862 53.9952)"
IV1680-283-16,"",""Plumpton wall"","Cumberland",""Leath Ward"","[54.91, -2.31]","[54.8096, -2.72411]","POINT(-2.72411 54.8096)"
IV1680-283-17,"settlement-gentlemen-2","Plumsted","Kent",""Sutton Lath"","[51.53, 0.15]","[51.5037, 0.0800368]","POINT(0.0800368 51.5037)"
IV1680-283-18,"settlement-gentlemen-1","Plumsted","Norfolk",""North Erpingham"","[52.95, 1.1]","[52.8752, 1.13222]","POINT(1.13222 52.8752)"
IV1680-283-19,"parish","Plumtree","Nottinghamshire","Rushcliffe","[52.95, -0.93]","[52.8936, -1.09414]","POINT(-1.09414 52.8936)"
IV1680-283-20,"","Plungar","Leicestershire","Framland","[52.93, -0.73]","[52.8922, -0.8731]","POINT(-0.8731 52.8922)"
IV1680-283-21,"settlement-gentlemen-1","Plush","Dorset","Buckland","[50.88, -2.41]","[50.8266, -2.40688]","POINT(-2.40688 50.8266)"
IV1680-283-22,"settlement-gentlemen-3+|seat-baronet|seat-knight|parliament-2|seaport|direction|market","PLYMOUTH","Devon","Roborough","[50.46, -4.36]","[50.4255, -4.14734]","POINT(-4.14734 50.4255)"
IV1680-283-23,"seat-king",""Plymouth fort"","Devon","Roborough","[50.46, -4.36]","[50.4255, -4.14734]","POINT(-4.14734 50.4255)"
IV1680-283-24,"settlement-gentlemen-3|seat-baronet|seat-knight|parliament-2|market","PLYMTON-MARIES","Devon","Plympton","[50.45, -4.26]","[50.4124, -4.02244]","POINT(-4.02244 50.4124)"
IV1680-283-25,"settlement-gentlemen-1",""Plymton Morris"","Devon","Plympton","[50.45, -4.28]","[50.4144, -4.03719]","POINT(-4.03719 50.4144)"
IV1680-283-26,"settlement-gentlemen-1","Plymtree","Devon","Hayridge","[50.88, -3.41]","[50.866, -3.30264]","POINT(-3.30264 50.866)"
IV1680-283-27,"settlement-gentlemen-3","Plynstock","Devon","Plympton","[50.43, -4.3]","[50.3948, -4.06924]","POINT(-4.06924 50.3948)"
IV1680-283-28,"","Pockley",""Yorkshire West Riding"","Morley","[54.31, -0.78]","[54.2661, -1.04928]","POINT(-1.04928 54.2661)"
IV1680-283-29,"settlement-gentlemen-1|direction|market","POCKLINGTON",""Yorkshire East Riding"","Harthill","[54, -0.5]","[53.9321, -0.778353]","POINT(-0.778353 53.9321)"
IV1680-283-30,"","Possill","Cornwall","Stratton","[50.98, -4.6]","[50.8344, -4.49183]","POINT(-4.49183 50.8344)"
IV1680-283-31,"settlement-gentlemen-3","Poick","Worcestershire",""City Of Worcester"","[52.16, -2.11]","[52.1763, -2.23237]","POINT(-2.23237 52.1763)"
IV1680-283-32,"settlement-knight","Pointington","Somerset","Horethorne","[51.03, -2.46]","[50.9673, -2.47958]","POINT(-2.47958 50.9673)"
IV1680-283-33,"settlement-gentlemen-3","Pointon","Cheshire","Macclesfield","[53.43, -1.95]","[53.347, -2.12183]","POINT(-2.12183 53.347)"
IV1680-283-34,"","Pokenhorn","Cornwall","Penwith","[50.45, -5.61]","[50.1708, -5.31798]","POINT(-5.31798 50.1708)"
IV1680-283-35,"parish","Pokington","Somerset","Bruton","[51, -2.98]","[50.9745, -2.9243]","POINT(-2.9243 50.9745)"
IV1680-283-36,"settlement-gentlemen-1","Polack","Hampshire","Waltham","[50.95, -1.33]","[50.9303, -1.35485]","POINT(-1.35485 50.9303)"
IV1680-283-37,"parish","Polbrook","Northamptonshire","Polebrook","[52.45, -0.35]","[52.4672, -0.416178]","POINT(-0.416178 52.4672)"
IV1680-283-38,"","Pole","Cumberland",""Leath Ward"","[54.73, -2.45]","[54.6498, -2.75886]","POINT(-2.75886 54.6498)"
IV1680-283-39,"parish",""Pole Crohan"","Pembrokeshire","Castlemartin","[51.8, -4.81]","[51.6508, -4.95932]","POINT(-4.95932 51.6508)"
IV1680-283-40,"settlement-gentlemen-1","Polehanger","Bedfordshire","Lifton","[52.05, -0.3]","[52.0272, -0.311053]","POINT(-0.311053 52.0272)"
IV1680-283-41,"settlement-gentlemen-1","Pole-hole","Hertfordshire","Braughing","[51.85, 0.13]","[51.7984, 0.096855]","POINT(0.096855 51.7984)"
IV1680-283-42,"settlement-gentlemen-1|direction|market","POLESWORTH","Warwickshire","Hemlingford","[52.66, -1.58]","[52.6185, -1.62023]","POINT(-1.62023 52.6185)"
IV1680-283-43,"","Polgreen","Cornwall","Pyder","[50.65, -5.13]","[50.4181, -5.03997]","POINT(-5.03997 50.4181)"
IV1680-283-44,"settlement-gentlemen-2","Polhampton","Hampshire","Overton","[51.28, -1.18]","[51.2484, -1.2539]","POINT(-1.2539 51.2484)"
IV1680-283-45,"","Polharma","Cornwall","Powder","[50.51, -4.91]","[50.3693, -4.67748]","POINT(-4.67748 50.3693)"
IV1680-283-46,"parish","Poling","Sussex",""Arundel Rape"","[50.88, -0.5]","[50.8445, -0.533829]","POINT(-0.533829 50.8445)"
IV1680-283-47,"","Polkeries","Cornwall","Powder","[50.46, -4.93]","[50.3309, -4.65799]","POINT(-4.65799 50.3309)"
IV1680-283-48,"","Poll",""Yorkshire North Riding"",""Hang East"","[54.26, -1.5]","[54.1762, -1.75738]","POINT(-1.75738 54.1762)"
IV1680-283-49,"settlement-gentlemen-1","Pollington",""Yorkshire West Riding"","Osgoldcross","[53.75, -0.85]","[53.6995, -1.11418]","POINT(-1.11418 53.6995)"
IV1680-283-50,"","Polmarique","Cornwall","Pyder","[50.66, -4.93]","[50.4984, -4.73589]","POINT(-4.73589 50.4984)"
IV1680-283-51,"","Polmer","Shropshire","Fordingbridge","[52.7, -2.83]","[52.629, -2.92339]","POINT(-2.92339 52.629)"
IV1680-283-52,"","Polmere","Cornwall","Powder","[50.48, -5]","[50.3136, -4.72889]","POINT(-4.72889 50.3136)"
IV1680-283-53,"","Polnam","Cornwall",""West Ward"","[50.45, -4.85]","[50.3042, -4.57439]","POINT(-4.57439 50.3042)"
IV1680-283-54,"","Polomawgan","Cornwall",""West Ward"","[50.88, -4.83]","[50.6948, -4.70917]","POINT(-4.70917 50.6948)"
IV1680-283-55,"","Polperry","Cornwall",""West Ward"","[50.41, -4.41]","[50.3759, -4.1781]","POINT(-4.1781 50.3759)"
IV1680-283-56,"","Polruddon","Cornwall","Powder","[50.43, -5.03]","[50.2696, -4.6936]","POINT(-4.6936 50.2696)"
IV1680-283-57,"","Polsdan","Surrey","Copthorne","[51.3, -0.28]","[51.268, -0.343256]","POINT(-0.343256 51.268)"
IV1680-283-58,"","Polsgrave","Hampshire","Portsdown","[50.86, -1.1]","[50.8309, -1.10063]","POINT(-1.10063 50.8309)"
IV1680-283-59,"","Polsham","Somerset","Glaston","[51.18, -2.8]","[51.202, -2.70559]","POINT(-2.70559 51.202)"
IV1680-283-60,"settlement-gentlemen-1","Polsted","Suffolk",""Bramber Rape"","[52.08, 0.9]","[51.9932, 0.921211]","POINT(0.921211 51.9932)"
IV1680-284-01,"","Polsted","Surrey","Godalming","[51.25, -0.53]","[51.2086, -0.65255]","POINT(-0.65255 51.2086)"
IV1680-284-02,"","Polterworgy","Cornwall","Trigg","[50.75, -4.9]","[50.5486, -4.73092]","POINT(-4.73092 50.5486)"
IV1680-284-03,"settlement-baronet|settlement-gentlemen-2","Poltimore","Devon","Wonford","[50.8, -3.56]","[50.7786, -3.41092]","POINT(-3.41092 50.7786)"
IV1680-284-04,"","Poltney","Leicestershire","Guthlaxton","[52.53, -1.11]","[52.4575, -1.20529]","POINT(-1.20529 52.4575)"
IV1680-284-05,"settlement-gentlemen-1",""Castle Polverbach"","Shropshire","Condover","[52.66, -2.81]","[52.6093, -2.87548]","POINT(-2.87548 52.6093)"
IV1680-284-06,"parish",""Church Polverbatch"","Shropshire","Condover","[52.66, -2.8]","[52.6164, -2.85124]","POINT(-2.85124 52.6164)"
IV1680-284-07,"","Polwhele","Cornwall","Powder","[50.5, -5.28]","[50.2768, -4.99457]","POINT(-4.99457 50.2768)"
IV1680-284-08,"","Ponalton","Cornwall","Lesnewth","[50.86, -4.61]","[50.7407, -4.50161]","POINT(-4.50161 50.7407)"
IV1680-284-09,"settlement-gentlemen-1","Poncherston","Pembrokeshire","Kemess","[52.05, -4.76]","[51.9601, -4.90367]","POINT(-4.90367 51.9601)"
IV1680-284-10,"","Pond","Cornwall","Alstoe","[50.48, -4.43]","[50.4352, -4.19373]","POINT(-4.19373 50.4352)"
IV1680-284-11,"seat-gentleman","Pond","Middlesex","Isleworth","[51.51, -0.28]","[51.4802, -0.362984]","POINT(-0.362984 51.4802)"
IV1680-284-12,"settlement-gentlemen-1","Ponders-bridg","Cambridgeshire","Cheveley","[52.51, -0.03]","[52.5515, -0.141084]","POINT(-0.141084 52.5515)"
IV1680-284-13,"settlement-baronet|settlement-gentlemen-3+|seat-knight","Pondersend","Middlesex","Edmonton","[51.66, 0.05]","[51.6418, -0.0532438]","POINT(-0.0532438 51.6418)"
IV1680-284-14,"parish","Ponghill","Devon",""West Budleigh"","[50.91, -3.75]","[50.8715, -3.58952]","POINT(-3.58952 50.8715)"
IV1680-284-15,"","Ponsthorp",""Yorkshire West Riding"","Strafforth","[53.7, -0.8]","[53.636, -1.04933]","POINT(-1.04933 53.636)"
IV1680-284-16,"settlement-gentlemen-3+|parliament-2|market","PONTEFRACT",""Yorkshire West Riding"","Osgoldcross","[53.76, -1.05]","[53.6923, -1.31267]","POINT(-1.31267 53.6923)"
IV1680-284-17,"seat-king",""Pontefract Castle"",""Yorkshire West Riding"","Osgoldcross","[53.76, -1.05]","[53.6923, -1.31267]","POINT(-1.31267 53.6923)"
IV1680-284-18,"settlement-gentlemen-2","Pontesbury","Shropshire","Fordingbridge","[52.7, -2.85]","[52.6263, -2.94809]","POINT(-2.94809 52.6263)"
IV1680-284-19,"","Pontesford","Shropshire","Fordingbridge","[52.7, -2.83]","[52.629, -2.92339]","POINT(-2.92339 52.629)"
IV1680-284-20,"settlement-gentlemen-1","Pontiland","Northumberland",""Castle Ward"","[55.93, -1.26]","[55.7839, -1.70703]","POINT(-1.70703 55.7839)"
IV1680-284-21,"seat-gentleman",""Pontiland hall"","Northumberland",""Castle Ward"","[55.93, -1.25]","[55.787, -1.68006]","POINT(-1.68006 55.787)"
IV1680-284-22,"","Pontreath","Anglesey","Tindaethwy","[53.46, -4.06]","[53.3308, -4.25616]","POINT(-4.25616 53.3308)"
IV1680-284-23,"","Pontrid-pont","Anglesey","Talybont","[53.53, -4.46]","[53.2855, -4.56421]","POINT(-4.56421 53.2855)"
IV1680-284-24,"seat-gentleman","Pontrilas","Herefordshire","Webtree","[51.98, -2.78]","[51.9334, -2.85736]","POINT(-2.85736 51.9334)"
IV1680-284-25,"parish","Pontvain","Pembrokeshire","Kemess","[52.05, -4.71]","[51.9449, -4.88086]","POINT(-4.88086 51.9449)"
IV1680-284-26,"","Pontvorid","Anglesey","Tindaethwy","[53.46, -4.05]","[53.3096, -4.19701]","POINT(-4.19701 53.3096)"
IV1680-284-27,"","Pont-y-carrigh","Radnorshire","Knighton","[52.41, -3.15]","[52.4027, -3.19578]","POINT(-3.19578 52.4027)"
IV1680-284-28,"seat-gentleman","Pont-y-Corred","Brecknockshire","Merthyr","[52, -3.41]","[51.9035, -3.42315]","POINT(-3.42315 51.9035)"
IV1680-284-29,"","Pont-y-Sinny","Merionethshire","Talybont","[52.75, -3.95]","[52.6322, -4.07365]","POINT(-4.07365 52.6322)"
IV1680-284-30,"parish","Pool","Cornwall","Alstoe","[50.56, -4.63]","[50.4957, -4.4528]","POINT(-4.4528 50.4957)"
IV1680-284-31,"settlement-gentlemen-3+|parliament-2|direction|market","POOL","Dorset","Cogdean","[50.78, -2.01]","[50.7168, -1.97898]","POINT(-1.97898 50.7168)"
IV1680-284-32,"parish","Pool","Wiltshire","Malmsbury","[51.66, -1.95]","[51.6724, -1.98934]","POINT(-1.98934 51.6724)"
IV1680-284-33,"","Pool",""Yorkshire West Riding"","Skyrack","[53.96, -1.41]","[53.8924, -1.74943]","POINT(-1.74943 53.8924)"
IV1680-284-34,"seat-baronet",""Pool hall"","Cheshire","Wirrall","[53.4, -2.75]","[53.2858, -2.93099]","POINT(-2.93099 53.2858)"
IV1680-284-35,"seat-gentleman",""Pool hall"","Monmouthshire","Abergavenny","[51.9, -2.85]","[51.8718, -2.93785]","POINT(-2.93785 51.8718)"
IV1680-284-36,"settlement-gentlemen-1",""Pool house"","Essex","Hinckford","[52.05, 0.55]","[51.9959, 0.590198]","POINT(0.590198 51.9959)"
IV1680-284-37,"",""Nether Pool"","Cheshire","Wirrall","[53.4, -2.75]","[53.2858, -2.93099]","POINT(-2.93099 53.2858)"
IV1680-284-38,"settlement-gentlemen-2|direction","Pont-y-POOL","Monmouthshire","Abergavenny","[51.75, -3.01]","[51.6971, -3.0432]","POINT(-3.0432 51.6971)"
IV1680-284-39,"",""Pool upper"","Cheshire","Wirrall","[53.4, -2.75]","[53.2858, -2.93099]","POINT(-2.93099 53.2858)"
IV1680-284-40,"settlement-gentlemen-1","Pooles","Cheshire","Nantwich","[53.2, -2.45]","[53.1366, -2.55073]","POINT(-2.55073 53.1366)"
IV1680-284-41,"seat-gentleman",""Pool South"","Devon","Coleridge","[50.3, -3.9]","[50.3148, -3.65156]","POINT(-3.65156 50.3148)"
IV1680-284-42,"settlement-gentlemen-1","Poolton","Lancashire",""West Derby"","[53.48, -2.35]","[53.3715, -2.56869]","POINT(-2.56869 53.3715)"
IV1680-284-43,"seat-baronet","Pooly","Warwickshire","Hemlingford","[52.66, -1.58]","[52.6185, -1.62023]","POINT(-1.62023 52.6185)"
IV1680-284-44,"parish","Pooning","Sussex",""Lewes Rape"","[50.95, -0.18]","[50.9065, -0.230847]","POINT(-0.230847 50.9065)"
IV1680-284-45,"seat-gentleman",""Pooning hall"","Sussex",""Lewes Rape"","[50.95, -0.18]","[50.9065, -0.230847]","POINT(-0.230847 50.9065)"
IV1680-284-46,"parish",""Poor stock"","Dorset","Godderthorne","[50.85, -2.78]","[50.7692, -2.69778]","POINT(-2.69778 50.7692)"
IV1680-284-47,"parish","Poorton","Dorset","Redlane","[50.9, -2.4]","[50.8449, -2.4116]","POINT(-2.4116 50.8449)"
IV1680-284-48,"",""Pooton Lancelet"","Cheshire","Wirrall","[53.43, -2.83]","[53.3405, -2.98668]","POINT(-2.98668 53.3405)"
IV1680-284-49,"","Popes","Hertfordshire","Hertford","[51.8, -0.08]","[51.7692, -0.15075]","POINT(-0.15075 51.7692)"
IV1680-284-50,"settlement-knight","Popestreet","Kent",""Scray Lath"","[51.21, 0.9]","[51.221, 0.973315]","POINT(0.973315 51.221)"
IV1680-284-51,"","Pophall","Sussex",""Chichester Rape"","[51.11, -0.63]","[51.0705, -0.690521]","POINT(-0.690521 51.0705)"
IV1680-284-52,"settlement-gentlemen-1","Popham","Hampshire","Mitcheldever","[51.23, -1.13]","[51.1989, -1.24853]","POINT(-1.24853 51.1989)"
IV1680-284-53,"","Pophole","Surrey","Godalming","[51.13, -0.65]","[51.0864, -0.717949]","POINT(-0.717949 51.0864)"
IV1680-284-54,"settlement-baronet|settlement-gentlemen-3+|seat-knight","Popler","Middlesex","Ossulstone","[51.55, 0.06]","[51.5215, -0.0366971]","POINT(-0.0366971 51.5215)"
IV1680-284-55,"",""Popleton nether"",""Yorkshire East Riding"",""Ainsty Wapentake"","[54.05, -0.91]","[54.0178, -1.15726]","POINT(-1.15726 54.0178)"
IV1680-284-56,"settlement-gentlemen-1",""Popleton over"",""Yorkshire East Riding"","Barkston","[54.03, -0.91]","[53.9905, -1.16037]","POINT(-1.16037 53.9905)"
IV1680-284-57,"settlement-gentlemen-1",""Popton East"","Pembrokeshire","Castlemartin","[51.81, -4.85]","[51.6781, -5.02115]","POINT(-5.02115 51.6781)"
IV1680-284-58,"settlement-gentlemen-1",""Popton West"","Pembrokeshire","Castlemartin","[51.81, -4.86]","[51.6767, -5.00993]","POINT(-5.00993 51.6767)"
IV1680-284-59,"parish","Porchester","Hampshire","Portsdown","[50.88, -1.11]","[50.8428, -1.12004]","POINT(-1.12004 50.8428)"
IV1680-284-60,"settlement-gentlemen-1","Porchwood","Hampshire","Mainsbridge","[50.98, -1.33]","[50.9597, -1.35297]","POINT(-1.35297 50.9597)"
IV1680-285-01,"","Porkellys","Cornwall","Kerrier","[50.4, -5.51]","[50.1748, -5.20156]","POINT(-5.20156 50.1748)"
IV1680-285-02,"settlement-knight","Porkington","Shropshire","Oswestry","[52.95, -3]","[52.8665, -3.04562]","POINT(-3.04562 52.8665)"
IV1680-285-03,"seat-gentleman","Pork-old","Durham",""Easington Ward"","[554.73, -1.28]","[1670.89, 1644.65]","POINT(1644.65 1670.89)"
IV1680-285-04,"settlement-gentlemen-1","Porkthorp",""Yorkshire East Riding"","Pickering","[54.08, -0.13]","[54.0104, -0.404856]","POINT(-0.404856 54.0104)"
IV1680-285-05,"settlement-gentlemen-1",""Porland great"","Norfolk","Henstead","[52.7, 1.36]","[52.5645, 1.33738]","POINT(1.33738 52.5645)"
IV1680-285-06,"parish",""Porland little"","Norfolk","Henstead","[52.7, 1.38]","[52.5455, 1.36971]","POINT(1.36971 52.5455)"
IV1680-285-07,"settlement-gentlemen-2|direction|market","PORLOCK","Somerset","Carhampton","[51.23, -3.68]","[51.2046, -3.58084]","POINT(-3.58084 51.2046)"
IV1680-285-08,"parish","Porshut","Somerset","Portbury","[51.53, -2.85]","[51.5121, -2.80296]","POINT(-2.80296 51.5121)"
IV1680-285-09,"","Porston","Dorset","George","[50.81, -2.55]","[50.7627, -2.4568]","POINT(-2.4568 50.7627)"
IV1680-285-10,"settlement-gentlemen-2","Portbury","Somerset","Portbury","[51.51, -2.83]","[51.5128, -2.76583]","POINT(-2.76583 51.5128)"
IV1680-285-11,"parish","Porteynon","Glamorganshire","Swansea","[51.65, -4.2]","[51.547, -4.24333]","POINT(-4.24333 51.547)"
IV1680-285-12,"seat-gentleman","Porters","Essex","Becontree","[51.6, 0.2]","[51.5656, 0.162534]","POINT(0.162534 51.5656)"
IV1680-285-13,"settlement-gentlemen-1","Porteston","Devon","Ermington","[50.46, -4.16]","[50.4278, -3.91943]","POINT(-3.91943 50.4278)"
IV1680-285-14,"settlement-gentlemen-1","Porthamble","Anglesey","Menai","[53.36, -4.1]","[53.2196, -4.23082]","POINT(-4.23082 53.2196)"
IV1680-285-15,"seat-gentleman","Porthammal-house","Brecknockshire","Narberth","[52.03, -3.16]","[51.9828, -3.20664]","POINT(-3.20664 51.9828)"
IV1680-285-16,"","Portclyw","Pembrokeshire","Castlemartin","[51.76, -4.55]","[51.6459, -4.64585]","POINT(-4.64585 51.6459)"
IV1680-285-17,"","Porthilly","Cornwall","Trigg","[50.71, -4.93]","[50.5333, -4.81344]","POINT(-4.81344 50.5333)"
IV1680-285-18,"","Portilly","Cornwall","Powder","[50.36, -5.06]","[50.2244, -4.74344]","POINT(-4.74344 50.2244)"
IV1680-285-19,"settlement-gentlemen-1","Portington",""Yorkshire East Riding"","Morley","[53.85, -0.58]","[53.7849, -0.834342]","POINT(-0.834342 53.7849)"
IV1680-285-20,"seat-gentleman","Portinllain","Carnarvonshire","Dinlaen","[53.06, -4.38]","[52.8533, -4.47028]","POINT(-4.47028 52.8533)"
IV1680-285-21,"settlement-gentlemen-1","Portinskall","Cumberland",""Allerdale Ward"","[54.71, -2.86]","[54.5302, -3.14447]","POINT(-3.14447 54.5302)"
IV1680-285-22,"parish","Portkerry","Glamorganshire",""Dinas Powis"","[51.48, -3.33]","[51.394, -3.31394]","POINT(-3.31394 51.394)"
IV1680-285-23,"parish","Portland","Dorset",""Isle Of Portland"","[50.58, -2.51]","[50.5396, -2.33357]","POINT(-2.33357 50.5396)"
IV1680-285-24,"settlement-gentlemen-1","Portland","Lincolnshire","Elloe","[52.7, -0.05]","[52.6736, -0.181739]","POINT(-0.181739 52.6736)"
IV1680-285-25,"seat-king",""Portland Castle"","Dorset",""Isle Of Portland"","[50.61, -2.55]","[50.5707, -2.37603]","POINT(-2.37603 50.5707)"
IV1680-285-26,"settlement-gentlemen-1","Portlecomb","Devon","Coleridge","[50.28, -3.96]","[50.2896, -3.68425]","POINT(-3.68425 50.2896)"
IV1680-285-27,"","Portlevan","Cornwall",""Allerdale Ward"","[50.33, -5.61]","[50.0712, -5.27712]","POINT(-5.27712 50.0712)"
IV1680-285-28,"","Portlidg","Devon","Shebbear","[51.1, -4.31]","[50.9993, -4.21559]","POINT(-4.21559 50.9993)"
IV1680-285-29,"","Port-Luny","Cornwall","Powder","[50.38, -5.13]","[50.2546, -4.77131]","POINT(-4.77131 50.2546)"
IV1680-285-30,"settlement-gentlemen-2","Porton","Wiltshire","Alderbury","[51.16, -1.66]","[51.1063, -1.70452]","POINT(-1.70452 51.1063)"
IV1680-285-31,"parish","Portsey","Hampshire","Portsdown","[50.81, -1.11]","[50.7833, -1.08995]","POINT(-1.08995 50.7833)"
IV1680-285-32,"seat-king",""Portsey Castle"","Hampshire","Portsdown","[50.81, -1.11]","[50.7833, -1.08995]","POINT(-1.08995 50.7833)"
IV1680-285-33,"settlement-gentlemen-1","Portsham","Dorset","Uggscombe","[50.73, -2.66]","[50.6937, -2.56335]","POINT(-2.56335 50.6937)"
IV1680-285-34,"settlement-gentlemen-1","Portskewet","Monmouthshire","Caldicott","[51.66, -2.73]","[51.6032, -2.71607]","POINT(-2.71607 51.6032)"
IV1680-285-35,"settlement-gentlemen-1","Portslade","Sussex",""Lewes Rape"","[50.91, -0.18]","[50.8761, -0.22119]","POINT(-0.22119 50.8761)"
IV1680-285-36,"settlement-gentlemen-3+|seat-baronet|seat-knight|parliament-2|seaport|direction|market","PORTSMOUTH","Hampshire","Portsdown","[50.81, -1.11]","[50.7833, -1.08995]","POINT(-1.08995 50.7833)"
IV1680-285-37,"seat-king",""Portsmouth Castle"","Hampshire","Portsdown","[50.81, -1.11]","[50.7833, -1.08995]","POINT(-1.08995 50.7833)"
IV1680-285-38,"seat-gentleman",""Portwood hall"","Cheshire","Macclesfield","[53.5, -1.95]","[53.4433, -2.10758]","POINT(-2.10758 53.4433)"
IV1680-285-39,"settlement-gentlemen-1",""Poside hamlet"","Derbyshire",""High Peak"","[53.46, -1.83]","[53.3773, -2.01853]","POINT(-2.01853 53.3773)"
IV1680-285-40,"settlement-gentlemen-1","Poslingford","Suffolk","Risbridge","[52.15, 0.53]","[52.1394, 0.590602]","POINT(0.590602 52.1394)"
IV1680-285-41,"settlement-gentlemen-1","Postern","Derbyshire","Appletree","[53.08, -1.35]","[52.8936, -1.53649]","POINT(-1.53649 52.8936)"
IV1680-285-42,"settlement-gentlemen-1","Post-house",""Yorkshire West Riding"","Agbrigg","[53.78, -1.25]","[53.7155, -1.52723]","POINT(-1.52723 53.7155)"
IV1680-285-43,"parish","Postling","Kent",""Shepway Lath"","[51.08, -1]","[51.0405, -1.07412]","POINT(-1.07412 51.0405)"
IV1680-285-44,"seat-gentleman","Postlip","Gloucestershire","Kiftsgate","[51.95, -0.86]","[51.9215, -0.945852]","POINT(-0.945852 51.9215)"
IV1680-285-45,"","Poston","Herefordshire","Webtree","[52.03, -2.88]","[52.0109, -2.96096]","POINT(-2.96096 52.0109)"
IV1680-285-46,"parish","Poswick","Norfolk","Blofield","[52.75, 1.4]","[52.6204, 1.42476]","POINT(1.42476 52.6204)"
IV1680-285-47,"parish","Potesgrave","Bedfordshire","Howdenshire","[52, -0.55]","[51.9683, -0.632245]","POINT(-0.632245 51.9683)"
IV1680-285-48,"seat-duke","Potheridg","Devon","Shebbear","[51, -4.15]","[50.9169, -4.01908]","POINT(-4.01908 50.9169)"
IV1680-285-49,"","Potnol","Surrey","Blackheath","[51.41, -0.48]","[51.5288, -0.649481]","POINT(-0.649481 51.5288)"
IV1680-285-50,"settlement-gentlemen-2","Pottern","Wiltshire","Potterne","[51.35, -2]","[51.3273, -2.00722]","POINT(-2.00722 51.3273)"
IV1680-285-51,"settlement-gentlemen-1",""Potter Newton"",""Yorkshire West Riding"","Skyrack","[53.85, -1.15]","[53.7981, -1.44089]","POINT(-1.44089 53.7981)"
IV1680-285-52,"settlement-gentlemen-3","Potters-barr","Middlesex","Edmonton","[51.71, -0.08]","[51.6836, -0.156219]","POINT(-0.156219 51.6836)"
IV1680-285-53,"",""Potters brinton"",""Yorkshire East Riding"","Pickering","[54.23, -0.21]","[54.1626, -0.494658]","POINT(-0.494658 54.1626)"
IV1680-285-54,"","Potters-crouch","Hertfordshire","Cashio","[51.76, -0.3]","[51.6123, -0.440553]","POINT(-0.440553 51.6123)"
IV1680-285-55,"settlement-baronet|settlement-gentlemen-1|seat-knight",""Potters pury"","Northamptonshire","Cleley","[52.11, -0.85]","[52.083, -0.899439]","POINT(-0.899439 52.083)"
IV1680-285-56,"",""Potters Row"","Essex","Barstable","[51.88, 0.78]","[51.8158, 0.763427]","POINT(0.763427 51.8158)"
